grid_id,grid_lat,grid_lon,year,event_count,mean_mag,max_mag,mean_depth,event_occur,event_count_next,event_next
5.0_124.0,5.0,124.0,2015,1,4.82,4.82,55.7,1,1,1
5.0_124.0,5.0,124.0,2016,1,4.75,4.75,470.4,1,8,1
5.0_124.0,5.0,124.0,2017,8,4.77,5.0,74.75,1,3,1
5.0_124.0,5.0,124.0,2018,3,4.596666666666667,4.62,48.53333333333333,1,1,1
5.0_124.0,5.0,124.0,2019,1,4.82,4.82,354.6,1,3,1
5.0_124.0,5.0,124.0,2020,3,5.126666666666666,5.47,95.93333333333334,1,5,1
5.0_124.0,5.0,124.0,2021,5,4.896,5.51,309.67999999999995,1,3,1
5.0_124.0,5.0,124.0,2022,3,4.71,5.07,32.2,1,10,1
5.0_124.0,5.0,124.0,2023,10,4.836,5.14,110.53,1,2,1
5.0_125.0,5.0,125.0,2015,9,4.8244444444444445,5.27,77.87777777777778,1,9,1
5.0_125.0,5.0,125.0,2016,9,5.0344444444444445,5.63,122.72222222222224,1,11,1
5.0_125.0,5.0,125.0,2017,11,5.103636363636364,7.12,49.32727272727273,1,10,1
5.0_125.0,5.0,125.0,2018,10,4.912999999999999,5.64,91.71,1,10,1
5.0_125.0,5.0,125.0,2019,10,4.909000000000001,6.67,115.91,1,24,1
5.0_125.0,5.0,125.0,2020,24,5.055416666666667,6.17,69.72916666666667,1,20,1
5.0_125.0,5.0,125.0,2021,20,4.816,5.88,69.22,1,6,1
5.0_125.0,5.0,125.0,2022,6,4.776666666666666,5.01,125.95,1,16,1
5.0_125.0,5.0,125.0,2023,16,4.9725,7.11,81.925,1,6,1
5.0_125.0,5.0,125.0,2024,6,4.791666666666667,4.95,82.23333333333333,1,7,1
5.0_126.0,5.0,126.0,2015,25,4.7348,5.15,91.74,1,12,1
5.0_126.0,5.0,126.0,2016,12,4.680833333333333,5.05,85.20833333333333,1,14,1
5.0_126.0,5.0,126.0,2017,14,4.779285714285714,5.03,77.28571428571429,1,24,1
5.0_126.0,5.0,126.0,2018,24,4.87375,7.07,91.77083333333331,1,52,1
5.0_126.0,5.0,126.0,2019,52,4.885192307692308,6.47,72.11730769230769,1,44,1
5.0_126.0,5.0,126.0,2020,44,4.8575,6.12,57.42272727272727,1,61,1
5.0_126.0,5.0,126.0,2021,61,4.8362295081967215,5.47,57.96229508196721,1,20,1
5.0_126.0,5.0,126.0,2022,20,4.9435,6.04,76.17999999999999,1,15,1
5.0_126.0,5.0,126.0,2023,15,4.922,6.7,107.3,1,22,1
5.0_126.0,5.0,126.0,2024,22,4.688636363636364,4.96,77.93181818181819,1,11,1
5.0_127.0,5.0,127.0,2015,3,4.81,4.92,97.76666666666668,1,4,1
5.0_127.0,5.0,127.0,2016,4,4.6875,4.92,60.6,1,20,1
5.0_127.0,5.0,127.0,2017,20,4.9505,5.79,57.63000000000001,1,10,1
5.0_127.0,5.0,127.0,2018,10,4.716,5.05,67.78999999999999,1,7,1
5.0_127.0,5.0,127.0,2019,7,4.832857142857143,5.04,64.22857142857143,1,12,1
5.0_127.0,5.0,127.0,2020,12,4.971666666666667,6.1,78.89166666666667,1,17,1
5.0_127.0,5.0,127.0,2021,17,4.924117647058824,5.62,94.48823529411764,1,6,1
5.0_127.0,5.0,127.0,2022,6,4.81,5.38,80.63333333333334,1,5,1
5.0_127.0,5.0,127.0,2023,5,4.658,4.8,66.4,1,2,1
5.0_127.0,5.0,127.0,2024,2,4.99,5.25,75.95,1,2,1
5.0_129.0,5.0,129.0,2018,1,4.69,4.69,10.0,1,1,1
5.0_130.0,5.0,130.0,2020,1,5.15,5.15,10.0,1,3,1
5.0_95.0,5.0,95.0,2015,1,4.58,4.58,10.0,1,1,1
5.0_95.0,5.0,95.0,2018,1,4.8,4.8,10.0,1,2,1
5.0_95.0,5.0,95.0,2019,2,4.755,4.76,117.5,1,3,1
5.0_95.0,5.0,95.0,2020,3,4.94,5.12,10.0,1,4,1
5.0_95.0,5.0,95.0,2021,4,4.94,5.36,106.2,1,2,1
5.0_95.0,5.0,95.0,2022,2,4.565,4.58,56.25,1,1,1
5.0_96.0,5.0,96.0,2016,8,4.9875,6.52,10.3875,1,3,1
5.0_96.0,5.0,96.0,2017,3,5.0,5.41,22.166666666666668,1,3,1
